id,x_e_out [-]
2439,0.0599898200705559
2449,-0.0537538873542571
2453,0.0831865777248393
2462,0.0598204594652165
2474,0.0139920930237539
2476,-0.0640702519672927
2480,0.0575365313796631
2482,-0.0179479125823633
2492,0.0096139517450112
2495,0.0256474828324961
2496,-0.0072108440951262
2498,0.0851973385732741
2500,0.0262024761492794
2501,-0.1511652507101988
2502,0.054261366422646
2512,0.0940884098402502
2514,-0.0207860050960391
2517,-0.0728608917652215
2518,0.0449251668717858
2520,0.0601585551700425
2524,-0.0396248641671155
2527,0.0458278079350807
2530,-0.0621869830361187
2531,-0.0506136573081857
2534,0.0461004227082493
2536,-0.0284800150286552
2537,-0.1012740383685767
2542,0.0080744389755689
2543,-0.0062903211432063
2544,-0.0439714364255869
2545,0.0135350001305407
2546,0.0511378493345961
2550,-0.076017970785088
2551,-0.024550246259094
2552,-0.0038595456384517
2554,0.0369117450093247
2555,-0.0151791773795031
2559,0.0064176342676611
2562,0.0057286208495955
2565,-0.0014130215817177
2566,-0.0768361071635936
2567,0.0599682571588405
2568,-0.0041390606060494
2571,0.0207949196776484
2572,-0.0127151029383684
2573,0.0337581444849703
2576,-0.0132284395711763
2581,-0.2409527987386084
2582,0.0020413073187418
2584,0.1398076456540963
2588,-0.0383765444147215
2590,0.0112604837375155
2591,0.0413841005304597
2594,0.0006832718503022
2597,0.0738199462418473
2598,0.0047373253408176
2600,-0.0199621076672963
2603,0.0771358880668022
2604,0.0229531371356601
2606,-0.0696068340730171
2608,0.0734636482252437
2613,0.007811784471232
2615,-0.0362629089385872
2616,-0.0248643310910048
2617,-0.0389220401351097
2625,0.0430684150625265
2626,0.0028842997991639
2631,0.0084959472993957
2643,0.0041026004294386
2644,-0.0452163554448998
2649,-0.0252879622831257
2650,-0.0053804326479598
2652,0.0226933115081436
2655,0.0265601496803168
2658,-0.021383315088876
2660,-0.0933059169947261
2667,0.0172987135205204
2673,0.0006877126604408
2674,-0.0240170620339746
2676,0.0203800423598347
2677,0.0120014400551887
2681,0.0353512711350993
2689,0.0781507284877685
2691,0.0001015343679934
2693,0.014697697156815
2696,-0.0548817078390893
2700,-0.020651555688192
2701,0.0017249523566131
2702,0.0766992928026067
2704,-0.0132023137317222
2706,0.0023212259291393
2707,0.0085703945190268
2708,0.0029311926187739
2712,0.0358331164034181
2713,0.0266954298835034
2716,-0.1839822210322107
2717,-0.0069771473660553
2721,-0.0447336896006392
2731,0.0091077942985732
2736,-0.0367156670378183
2740,0.0206383829921009
2743,-0.0052894715408198
2747,-0.0195250847680342
2748,0.0352327879992402
2749,0.0069693178947422
2758,0.0038505254501597
2759,-0.0651709731308083
2761,-0.0199359518704676
2762,-0.0050504785619633
2763,-0.0650156178822363
2766,0.0079708202269473
2768,-0.0164640359936234
2772,0.0175671208733682
2775,-0.0217539297564562
2776,0.0157821793986264
2777,0.0048619920549311
2781,0.0447612071263026
2785,0.0081775998642736
2788,0.0271340527253408
2790,0.0463653521150119
2791,0.0201534678738278
2793,0.0569047094065401
2795,-0.0167861458311409
2798,0.033714186378524
2800,0.0006426697340236
2801,-0.0554957006651403
2805,0.0167170968418133
2812,-0.0332738942478714
2815,0.0416302509962135
2816,-0.0245539208669802
2819,0.0467975098180909
2821,0.0084952667488756
2828,-0.1317430859983273
2830,0.028959026791047
2831,-0.0131558470064999
2834,0.0521356537446396
2836,-0.0439300150039359
2838,0.0003797799345875
2842,-0.0235785338709826
2843,-0.0416387730874802
2846,0.0105074340998919
2849,0.0811077813584571
2850,0.0542773265347524
2853,-0.0315806502332043
2856,-0.0014953001518956
2862,-0.0182447627357057
2868,0.0218703156510912
2872,0.0076164165821012
2878,-0.0456051516326001
2883,-0.0301411156459342
2884,0.017119309590047
2885,0.0265919505929176
2887,0.0093190400485338
2889,-0.0057702390404608
2893,-0.0620101086181
2897,-0.068868676823968
2898,0.0217084867714694
2901,0.0163334966917727
2905,0.0183848433387064
2907,-0.0173073823036618
2910,-0.0063698190419406
2912,-0.1254832720748792
2914,0.0400526373653061
2921,0.0621131878112538
2922,-0.0061496810449679
2924,0.0124623434898093
2936,-0.091595122972143
2938,-0.0295252798631849
2939,-0.0129485196806646
2941,0.0019274543222276
2950,-0.0206887158848727
2956,0.017444371580334
2959,0.0195976016636205
2960,-0.0707428808789299
2961,-0.0519686059586205
2962,0.0475968236182605
2966,0.0018871548067605
2970,0.0278311647815756
2973,0.0258084107791038
2974,0.0762308304035435
2976,-0.1250004896596812
2981,-0.0470308703065296
2983,-0.0057967960547842
2988,-0.0341820565632335
2989,-0.050454487466789
2994,-0.0070141226075834
2995,-0.0108699220429341
3010,0.0058844902502794
3013,-0.1460506499143184
3015,-0.0730570235766358
3026,0.0095922489397856
3027,0.0048374887395352
3036,-0.1559178787618746
3050,0.0711063268860438
3051,0.0222561797657584
3053,-0.0875647314735294
3055,0.0273461676929968
3060,-0.0369408960370428
3062,0.0231213472322088
3063,0.08060156064524
3064,-0.0355271519401962
3065,0.0245097215349464
3072,0.0041043943198833
3077,-0.1072796069040724
3078,-0.0383660175191999
3079,-0.0209957771968602
3086,0.0277191695852376
3090,0.0503732435527271
3093,0.0412702756845214
3094,-0.0399209149628687
3098,-0.0302994104611937
3101,0.1017622296789362
3107,-0.0022683692604761
3109,0.0155276902590611
3110,0.0131780156786778
3115,0.0293970240951475
3116,0.0628554536863491
3121,0.0509343663703826
3124,-0.0845423845585306
3125,0.0094255875417681
3126,0.0507187011603265
3129,0.0021455580886657
3130,0.0145390634098781
3131,-0.0633198067603961
3133,-0.034518278172336
3134,-0.0275693112458177
3135,0.0066313598581837
3140,-0.0048221839759098
3141,-0.067268935087487
3142,0.0532413154553126
3146,-0.0102722972055218
3150,0.0276883139527916
3154,-0.0023591679730036
3155,-0.026188562786805
3156,0.0650316505248487
3158,-0.0356350126622724
3164,0.0598592406495853
3173,-0.0549678957814554
3174,-0.0039064744771306
3176,0.0316344318132577
3178,-0.0248064694360649
3181,0.0050519987091477
3183,0.1635624508297345
3186,-0.0082263900210327
3189,-0.0322010156723499
3190,-0.0452732261093574
3192,0.0172459440236905
3194,-0.0301837902538964
3195,-0.0791492104121478
3196,0.0430539849797313
3198,0.0365072565947951
3210,0.0398690841732159
3211,-0.0129261718255325
3212,-0.023325775220796
3213,-0.0584536109981011
3214,0.0293677462587886
3216,-0.0131719954853681
3218,-0.0473718345329211
3219,-0.0358000891442232
3221,-0.0344065007523628
3222,-0.0367485290819409
3223,0.0795757185794894
3226,0.0052183361687239
3228,-0.0048785188058028
3229,-0.050847230614309
3230,0.0129140624595303
3231,-0.0290181949579114
3233,0.0175115389552058
3235,0.0369266001536321
3236,0.0500064035521528
3237,-0.0536864626866356
3239,0.0050937834749843
3244,0.0153120942572028
3253,0.0452949093475945
3254,0.0300816237476295
3257,-0.0331299588900501
3258,0.0033436776158571
3259,0.0530708684379573
3260,0.0095615854377686
3265,0.0566441690666611
3268,0.0549108071450674
3269,0.0045547949257913
3271,-0.0283342767137963
3273,0.0001415154964029
3274,0.0189571921083009
3277,0.0374579472788741
3283,0.0168735502527178
3284,-0.0312224371254506
3286,-0.0615757187666831
3287,-0.1087078005730383
3289,0.0819680792992196
3294,0.0087571034117253
3296,-0.0518575452258267
3299,-0.0612690621469575
3303,0.0304543334349856
3310,-0.0653463070886557
3311,0.0138655591692634
3312,0.0374061040831892
3315,-0.0755186630388925
3325,-0.0131021637641743
3327,-0.0150082780851043
3332,-0.0007443245809264
3333,0.0477607616519797
3335,0.0286710828800445
3342,-0.0674232017356649
3346,-0.0992147818281211
3348,0.0702057915400909
3353,-0.031350440716748
3360,0.0063420706994574
3366,-0.0829235621950096
3367,0.0404168987191326
3377,0.0053776069977304
3382,0.0382219605052258
3384,-0.0081042216745258
3385,0.0055662410629113
3391,0.006985270146182
3392,0.0454104132402557
3395,-0.0071349507135112
3396,0.0246746432211242
3399,0.0631429734329197
3409,0.0168495289755809
3413,-0.0249569947409351
3415,0.020109252675377
3416,0.0086541444799126
3417,-0.0884693496211608
3424,-0.0579148741528052
3425,0.0810695786483668
3430,-0.0648204859129988
3432,0.0905859607088502
3434,-0.0468985139676809
3435,-0.0270597739032388
3437,-0.0334599066826101
3442,-0.0386441606695328
3443,-0.0719745993935782
3448,0.0326451283985866
3450,0.0445519798247402
3452,0.0860283453191589
3457,-0.027267831383973
3464,0.0357981778486292
3465,0.0962026122713488
3466,0.0188164001653571
3468,0.020110634963661
3470,0.0705194568229849
3476,-0.0050695449192839
3489,0.0553311645291835
3493,0.0434526298120518
3494,0.0720487780331677
3495,0.0457453671636374
3497,-0.0462780497648649
3498,0.0380219188637982
3499,0.010567094515499
